nohup: ignoring input
[1] order5big_0007: LINEAR (0.0s)  running={'LINEAR': 1}
[1273] order5big_10183: THEOREM (60.2s)  running={'LINEAR': 741, 'SOLVED_FMB': 45, 'THEOREM': 480, 'HARD_NONLINEAR': 7}
[1274] order5big_10191: LINEAR (0.0s)  running={'LINEAR': 742, 'SOLVED_FMB': 45, 'THEOREM': 480, 'HARD_NONLINEAR': 7}
[1275] order5big_10199: LINEAR (0.0s)  running={'LINEAR': 743, 'SOLVED_FMB': 45, 'THEOREM': 480, 'HARD_NONLINEAR': 7}
[1276] order5big_10207: THEOREM (60.2s)  running={'LINEAR': 743, 'SOLVED_FMB': 45, 'THEOREM': 481, 'HARD_NONLINEAR': 7}
[1277] order5big_10215: LINEAR (0.0s)  running={'LINEAR': 744, 'SOLVED_FMB': 45, 'THEOREM': 481, 'HARD_NONLINEAR': 7}
[1278] order5big_10223: THEOREM (60.2s)  running={'LINEAR': 744, 'SOLVED_FMB': 45, 'THEOREM': 482, 'HARD_NONLINEAR': 7}
[1279] order5big_10231: LINEAR (0.0s)  running={'LINEAR': 745, 'SOLVED_FMB': 45, 'THEOREM': 482, 'HARD_NONLINEAR': 7}
[1280] order5big_10239: THEOREM (62.1s)  running={'LINEAR': 745, 'SOLVED_FMB': 45, 'THEOREM': 483, 'HARD_NONLINEAR': 7}
[1281] order5big_10247: LINEAR (0.0s)  running={'LINEAR': 746, 'SOLVED_FMB': 45, 'THEOREM': 483, 'HARD_NONLINEAR': 7}
[1282] order5big_10255: LINEAR (0.0s)  running={'LINEAR': 747, 'SOLVED_FMB': 45, 'THEOREM': 483, 'HARD_NONLINEAR': 7}
[1283] order5big_10263: LINEAR (0.0s)  running={'LINEAR': 748, 'SOLVED_FMB': 45, 'THEOREM': 483, 'HARD_NONLINEAR': 7}
[1284] order5big_10271: THEOREM (0.5s)  running={'LINEAR': 748, 'SOLVED_FMB': 45, 'THEOREM': 484, 'HARD_NONLINEAR': 7}
[1285] order5big_10279: LINEAR (0.0s)  running={'LINEAR': 749, 'SOLVED_FMB': 45, 'THEOREM': 484, 'HARD_NONLINEAR': 7}
[1286] order5big_10287: LINEAR (0.0s)  running={'LINEAR': 750, 'SOLVED_FMB': 45, 'THEOREM': 484, 'HARD_NONLINEAR': 7}
[1287] order5big_10295: LINEAR (0.0s)  running={'LINEAR': 751, 'SOLVED_FMB': 45, 'THEOREM': 484, 'HARD_NONLINEAR': 7}
[1288] order5big_10303: THEOREM (60.2s)  running={'LINEAR': 751, 'SOLVED_FMB': 45, 'THEOREM': 485, 'HARD_NONLINEAR': 7}
[1289] order5big_10311: LINEAR (0.0s)  running={'LINEAR': 752, 'SOLVED_FMB': 45, 'THEOREM': 485, 'HARD_NONLINEAR': 7}
[1290] order5big_10319: LINEAR (0.0s)  running={'LINEAR': 753, 'SOLVED_FMB': 45, 'THEOREM': 485, 'HARD_NONLINEAR': 7}
[1291] order5big_10327: THEOREM (60.1s)  running={'LINEAR': 753, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1292] order5big_10335: LINEAR (0.0s)  running={'LINEAR': 754, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1293] order5big_10343: LINEAR (0.0s)  running={'LINEAR': 755, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1294] order5big_10351: LINEAR (0.0s)  running={'LINEAR': 756, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1295] order5big_10359: LINEAR (0.0s)  running={'LINEAR': 757, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1296] order5big_10367: LINEAR (0.0s)  running={'LINEAR': 758, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1297] order5big_10375: LINEAR (0.0s)  running={'LINEAR': 759, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1298] order5big_10383: LINEAR (0.0s)  running={'LINEAR': 760, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1299] order5big_10391: LINEAR (0.0s)  running={'LINEAR': 761, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1300] order5big_10399: LINEAR (0.0s)  running={'LINEAR': 762, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1301] order5big_10407: LINEAR (0.0s)  running={'LINEAR': 763, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1302] order5big_10415: LINEAR (0.0s)  running={'LINEAR': 764, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1303] order5big_10423: LINEAR (0.0s)  running={'LINEAR': 765, 'SOLVED_FMB': 45, 'THEOREM': 486, 'HARD_NONLINEAR': 7}
[1304] order5big_10431: THEOREM (60.3s)  running={'LINEAR': 765, 'SOLVED_FMB': 45, 'THEOREM': 487, 'HARD_NONLINEAR': 7}
[1305] order5big_10439: LINEAR (0.0s)  running={'LINEAR': 766, 'SOLVED_FMB': 45, 'THEOREM': 487, 'HARD_NONLINEAR': 7}
[1306] order5big_10447: THEOREM (60.3s)  running={'LINEAR': 766, 'SOLVED_FMB': 45, 'THEOREM': 488, 'HARD_NONLINEAR': 7}
[1307] order5big_10455: LINEAR (0.0s)  running={'LINEAR': 767, 'SOLVED_FMB': 45, 'THEOREM': 488, 'HARD_NONLINEAR': 7}
[1308] order5big_10463: THEOREM (60.2s)  running={'LINEAR': 767, 'SOLVED_FMB': 45, 'THEOREM': 489, 'HARD_NONLINEAR': 7}
[1309] order5big_10471: SOLVED_FMB (0.7s)  running={'LINEAR': 767, 'SOLVED_FMB': 46, 'THEOREM': 489, 'HARD_NONLINEAR': 7}
[1310] order5big_10479: THEOREM (60.5s)  running={'LINEAR': 767, 'SOLVED_FMB': 46, 'THEOREM': 490, 'HARD_NONLINEAR': 7}
[1311] order5big_10487: THEOREM (60.3s)  running={'LINEAR': 767, 'SOLVED_FMB': 46, 'THEOREM': 491, 'HARD_NONLINEAR': 7}
[1312] order5big_10495: THEOREM (73.7s)  running={'LINEAR': 767, 'SOLVED_FMB': 46, 'THEOREM': 492, 'HARD_NONLINEAR': 7}
[1313] order5big_10503: THEOREM (60.2s)  running={'LINEAR': 767, 'SOLVED_FMB': 46, 'THEOREM': 493, 'HARD_NONLINEAR': 7}
[1314] order5big_10511: LINEAR (0.0s)  running={'LINEAR': 768, 'SOLVED_FMB': 46, 'THEOREM': 493, 'HARD_NONLINEAR': 7}
[1315] order5big_10519: LINEAR (0.0s)  running={'LINEAR': 769, 'SOLVED_FMB': 46, 'THEOREM': 493, 'HARD_NONLINEAR': 7}
[1316] order5big_10527: THEOREM (60.2s)  running={'LINEAR': 769, 'SOLVED_FMB': 46, 'THEOREM': 494, 'HARD_NONLINEAR': 7}
[1317] order5big_10535: THEOREM (60.4s)  running={'LINEAR': 769, 'SOLVED_FMB': 46, 'THEOREM': 495, 'HARD_NONLINEAR': 7}
[1318] order5big_10543: THEOREM (60.2s)  running={'LINEAR': 769, 'SOLVED_FMB': 46, 'THEOREM': 496, 'HARD_NONLINEAR': 7}
[1319] order5big_10551: LINEAR (0.0s)  running={'LINEAR': 770, 'SOLVED_FMB': 46, 'THEOREM': 496, 'HARD_NONLINEAR': 7}
[1320] order5big_10559: THEOREM (60.2s)  running={'LINEAR': 770, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1321] order5big_10567: LINEAR (0.0s)  running={'LINEAR': 771, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1322] order5big_10575: LINEAR (0.0s)  running={'LINEAR': 772, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1323] order5big_10583: LINEAR (0.0s)  running={'LINEAR': 773, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1324] order5big_10591: LINEAR (0.0s)  running={'LINEAR': 774, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1325] order5big_10599: LINEAR (0.0s)  running={'LINEAR': 775, 'SOLVED_FMB': 46, 'THEOREM': 497, 'HARD_NONLINEAR': 7}
[1326] order5big_10607: THEOREM (60.3s)  running={'LINEAR': 775, 'SOLVED_FMB': 46, 'THEOREM': 498, 'HARD_NONLINEAR': 7}
[1327] order5big_10615: THEOREM (73.3s)  running={'LINEAR': 775, 'SOLVED_FMB': 46, 'THEOREM': 499, 'HARD_NONLINEAR': 7}
[1328] order5big_10623: THEOREM (60.2s)  running={'LINEAR': 775, 'SOLVED_FMB': 46, 'THEOREM': 500, 'HARD_NONLINEAR': 7}
[1329] order5big_10631: THEOREM (73.2s)  running={'LINEAR': 775, 'SOLVED_FMB': 46, 'THEOREM': 501, 'HARD_NONLINEAR': 7}
[1330] order5big_10639: LINEAR (0.0s)  running={'LINEAR': 776, 'SOLVED_FMB': 46, 'THEOREM': 501, 'HARD_NONLINEAR': 7}
[1331] order5big_10647: THEOREM (60.1s)  running={'LINEAR': 776, 'SOLVED_FMB': 46, 'THEOREM': 502, 'HARD_NONLINEAR': 7}
[1332] order5big_10655: LINEAR (0.0s)  running={'LINEAR': 777, 'SOLVED_FMB': 46, 'THEOREM': 502, 'HARD_NONLINEAR': 7}
[1333] order5big_10663: LINEAR (0.0s)  running={'LINEAR': 778, 'SOLVED_FMB': 46, 'THEOREM': 502, 'HARD_NONLINEAR': 7}
[1334] order5big_10671: LINEAR (0.0s)  running={'LINEAR': 779, 'SOLVED_FMB': 46, 'THEOREM': 502, 'HARD_NONLINEAR': 7}
[1335] order5big_10679: THEOREM (60.2s)  running={'LINEAR': 779, 'SOLVED_FMB': 46, 'THEOREM': 503, 'HARD_NONLINEAR': 7}
[1336] order5big_10687: LINEAR (0.0s)  running={'LINEAR': 780, 'SOLVED_FMB': 46, 'THEOREM': 503, 'HARD_NONLINEAR': 7}
[1337] order5big_10695: LINEAR (0.0s)  running={'LINEAR': 781, 'SOLVED_FMB': 46, 'THEOREM': 503, 'HARD_NONLINEAR': 7}
[1338] order5big_10703: LINEAR (0.0s)  running={'LINEAR': 782, 'SOLVED_FMB': 46, 'THEOREM': 503, 'HARD_NONLINEAR': 7}
[1339] order5big_10711: THEOREM (60.2s)  running={'LINEAR': 782, 'SOLVED_FMB': 46, 'THEOREM': 504, 'HARD_NONLINEAR': 7}
[1340] order5big_10719: THEOREM (60.2s)  running={'LINEAR': 782, 'SOLVED_FMB': 46, 'THEOREM': 505, 'HARD_NONLINEAR': 7}
[1341] order5big_10727: LINEAR (0.0s)  running={'LINEAR': 783, 'SOLVED_FMB': 46, 'THEOREM': 505, 'HARD_NONLINEAR': 7}
[1342] order5big_10735: LINEAR (0.0s)  running={'LINEAR': 784, 'SOLVED_FMB': 46, 'THEOREM': 505, 'HARD_NONLINEAR': 7}
[1343] order5big_10743: LINEAR (0.0s)  running={'LINEAR': 785, 'SOLVED_FMB': 46, 'THEOREM': 505, 'HARD_NONLINEAR': 7}
[1344] order5big_10751: THEOREM (60.3s)  running={'LINEAR': 785, 'SOLVED_FMB': 46, 'THEOREM': 506, 'HARD_NONLINEAR': 7}
[1345] order5big_10759: THEOREM (60.2s)  running={'LINEAR': 785, 'SOLVED_FMB': 46, 'THEOREM': 507, 'HARD_NONLINEAR': 7}
[1346] order5big_10767: LINEAR (0.0s)  running={'LINEAR': 786, 'SOLVED_FMB': 46, 'THEOREM': 507, 'HARD_NONLINEAR': 7}
[1347] order5big_10775: THEOREM (60.5s)  running={'LINEAR': 786, 'SOLVED_FMB': 46, 'THEOREM': 508, 'HARD_NONLINEAR': 7}
[1348] order5big_10783: THEOREM (60.3s)  running={'LINEAR': 786, 'SOLVED_FMB': 46, 'THEOREM': 509, 'HARD_NONLINEAR': 7}
[1349] order5big_10791: LINEAR (0.0s)  running={'LINEAR': 787, 'SOLVED_FMB': 46, 'THEOREM': 509, 'HARD_NONLINEAR': 7}
[1350] order5big_10799: THEOREM (60.6s)  running={'LINEAR': 787, 'SOLVED_FMB': 46, 'THEOREM': 510, 'HARD_NONLINEAR': 7}
[1351] order5big_10807: THEOREM (60.2s)  running={'LINEAR': 787, 'SOLVED_FMB': 46, 'THEOREM': 511, 'HARD_NONLINEAR': 7}
[1352] order5big_10815: SOLVED_FMB (11.9s)  running={'LINEAR': 787, 'SOLVED_FMB': 47, 'THEOREM': 511, 'HARD_NONLINEAR': 7}
[1353] order5big_10823: THEOREM (60.2s)  running={'LINEAR': 787, 'SOLVED_FMB': 47, 'THEOREM': 512, 'HARD_NONLINEAR': 7}
[1354] order5big_10831: THEOREM (60.2s)  running={'LINEAR': 787, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1355] order5big_10839: LINEAR (0.0s)  running={'LINEAR': 788, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1356] order5big_10847: LINEAR (0.0s)  running={'LINEAR': 789, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1357] order5big_10855: LINEAR (0.0s)  running={'LINEAR': 790, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1358] order5big_10863: LINEAR (0.0s)  running={'LINEAR': 791, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1359] order5big_10871: LINEAR (0.0s)  running={'LINEAR': 792, 'SOLVED_FMB': 47, 'THEOREM': 513, 'HARD_NONLINEAR': 7}
[1360] order5big_10879: THEOREM (60.2s)  running={'LINEAR': 792, 'SOLVED_FMB': 47, 'THEOREM': 514, 'HARD_NONLINEAR': 7}
[1361] order5big_10887: THEOREM (60.2s)  running={'LINEAR': 792, 'SOLVED_FMB': 47, 'THEOREM': 515, 'HARD_NONLINEAR': 7}
[1362] order5big_10895: THEOREM (60.2s)  running={'LINEAR': 792, 'SOLVED_FMB': 47, 'THEOREM': 516, 'HARD_NONLINEAR': 7}
[1363] order5big_10903: LINEAR (0.0s)  running={'LINEAR': 793, 'SOLVED_FMB': 47, 'THEOREM': 516, 'HARD_NONLINEAR': 7}
[1364] order5big_10911: THEOREM (60.2s)  running={'LINEAR': 793, 'SOLVED_FMB': 47, 'THEOREM': 517, 'HARD_NONLINEAR': 7}
[1365] order5big_10919: THEOREM (78.0s)  running={'LINEAR': 793, 'SOLVED_FMB': 47, 'THEOREM': 518, 'HARD_NONLINEAR': 7}
[1366] order5big_10927: THEOREM (60.2s)  running={'LINEAR': 793, 'SOLVED_FMB': 47, 'THEOREM': 519, 'HARD_NONLINEAR': 7}
[1367] order5big_10935: LINEAR (0.0s)  running={'LINEAR': 794, 'SOLVED_FMB': 47, 'THEOREM': 519, 'HARD_NONLINEAR': 7}
[1368] order5big_10943: LINEAR (0.0s)  running={'LINEAR': 795, 'SOLVED_FMB': 47, 'THEOREM': 519, 'HARD_NONLINEAR': 7}
[1369] order5big_10951: THEOREM (60.2s)  running={'LINEAR': 795, 'SOLVED_FMB': 47, 'THEOREM': 520, 'HARD_NONLINEAR': 7}
[1370] order5big_10959: SOLVED_FMB (12.2s)  running={'LINEAR': 795, 'SOLVED_FMB': 48, 'THEOREM': 520, 'HARD_NONLINEAR': 7}
[1371] order5big_10967: LINEAR (0.0s)  running={'LINEAR': 796, 'SOLVED_FMB': 48, 'THEOREM': 520, 'HARD_NONLINEAR': 7}
[1372] order5big_10975: LINEAR (0.0s)  running={'LINEAR': 797, 'SOLVED_FMB': 48, 'THEOREM': 520, 'HARD_NONLINEAR': 7}
[1373] order5big_10983: THEOREM (60.2s)  running={'LINEAR': 797, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1374] order5big_10991: LINEAR (0.0s)  running={'LINEAR': 798, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1375] order5big_10999: LINEAR (0.0s)  running={'LINEAR': 799, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1376] order5big_11007: LINEAR (0.0s)  running={'LINEAR': 800, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1377] order5big_11015: LINEAR (0.0s)  running={'LINEAR': 801, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1378] order5big_11023: LINEAR (0.0s)  running={'LINEAR': 802, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1379] order5big_11031: LINEAR (0.0s)  running={'LINEAR': 803, 'SOLVED_FMB': 48, 'THEOREM': 521, 'HARD_NONLINEAR': 7}
[1380] order5big_11039: THEOREM (60.6s)  running={'LINEAR': 803, 'SOLVED_FMB': 48, 'THEOREM': 522, 'HARD_NONLINEAR': 7}
[1381] order5big_11047: LINEAR (0.0s)  running={'LINEAR': 804, 'SOLVED_FMB': 48, 'THEOREM': 522, 'HARD_NONLINEAR': 7}
[1382] order5big_11055: THEOREM (60.2s)  running={'LINEAR': 804, 'SOLVED_FMB': 48, 'THEOREM': 523, 'HARD_NONLINEAR': 7}
[1383] order5big_11063: THEOREM (72.7s)  running={'LINEAR': 804, 'SOLVED_FMB': 48, 'THEOREM': 524, 'HARD_NONLINEAR': 7}
[1384] order5big_11071: THEOREM (60.2s)  running={'LINEAR': 804, 'SOLVED_FMB': 48, 'THEOREM': 525, 'HARD_NONLINEAR': 7}
[1385] order5big_11079: LINEAR (0.0s)  running={'LINEAR': 805, 'SOLVED_FMB': 48, 'THEOREM': 525, 'HARD_NONLINEAR': 7}
[1386] order5big_11087: LINEAR (0.0s)  running={'LINEAR': 806, 'SOLVED_FMB': 48, 'THEOREM': 525, 'HARD_NONLINEAR': 7}
[1387] order5big_11095: THEOREM (60.2s)  running={'LINEAR': 806, 'SOLVED_FMB': 48, 'THEOREM': 526, 'HARD_NONLINEAR': 7}
[1388] order5big_11103: LINEAR (0.0s)  running={'LINEAR': 807, 'SOLVED_FMB': 48, 'THEOREM': 526, 'HARD_NONLINEAR': 7}
[1389] order5big_11111: LINEAR (0.0s)  running={'LINEAR': 808, 'SOLVED_FMB': 48, 'THEOREM': 526, 'HARD_NONLINEAR': 7}
[1390] order5big_11119: THEOREM (60.2s)  running={'LINEAR': 808, 'SOLVED_FMB': 48, 'THEOREM': 527, 'HARD_NONLINEAR': 7}
[1391] order5big_11127: LINEAR (0.0s)  running={'LINEAR': 809, 'SOLVED_FMB': 48, 'THEOREM': 527, 'HARD_NONLINEAR': 7}
[1392] order5big_11135: THEOREM (60.1s)  running={'LINEAR': 809, 'SOLVED_FMB': 48, 'THEOREM': 528, 'HARD_NONLINEAR': 7}
[1393] order5big_11143: LINEAR (0.0s)  running={'LINEAR': 810, 'SOLVED_FMB': 48, 'THEOREM': 528, 'HARD_NONLINEAR': 7}
[1394] order5big_11151: SOLVED_FMB (2.7s)  running={'LINEAR': 810, 'SOLVED_FMB': 49, 'THEOREM': 528, 'HARD_NONLINEAR': 7}
[1395] order5big_11159: THEOREM (60.2s)  running={'LINEAR': 810, 'SOLVED_FMB': 49, 'THEOREM': 529, 'HARD_NONLINEAR': 7}
[1396] order5big_11167: THEOREM (60.2s)  running={'LINEAR': 810, 'SOLVED_FMB': 49, 'THEOREM': 530, 'HARD_NONLINEAR': 7}
[1397] order5big_11175: THEOREM (7.9s)  running={'LINEAR': 810, 'SOLVED_FMB': 49, 'THEOREM': 531, 'HARD_NONLINEAR': 7}
[1398] order5big_11183: THEOREM (60.6s)  running={'LINEAR': 810, 'SOLVED_FMB': 49, 'THEOREM': 532, 'HARD_NONLINEAR': 7}
[1399] order5big_11191: LINEAR (0.0s)  running={'LINEAR': 811, 'SOLVED_FMB': 49, 'THEOREM': 532, 'HARD_NONLINEAR': 7}
[1400] order5big_11199: THEOREM (3.1s)  running={'LINEAR': 811, 'SOLVED_FMB': 49, 'THEOREM': 533, 'HARD_NONLINEAR': 7}
[1401] order5big_11207: LINEAR (0.0s)  running={'LINEAR': 812, 'SOLVED_FMB': 49, 'THEOREM': 533, 'HARD_NONLINEAR': 7}
[1402] order5big_11215: THEOREM (60.8s)  running={'LINEAR': 812, 'SOLVED_FMB': 49, 'THEOREM': 534, 'HARD_NONLINEAR': 7}
[1403] order5big_11223: THEOREM (60.2s)  running={'LINEAR': 812, 'SOLVED_FMB': 49, 'THEOREM': 535, 'HARD_NONLINEAR': 7}
[1404] order5big_11231: LINEAR (0.0s)  running={'LINEAR': 813, 'SOLVED_FMB': 49, 'THEOREM': 535, 'HARD_NONLINEAR': 7}
[1405] order5big_11239: LINEAR (0.0s)  running={'LINEAR': 814, 'SOLVED_FMB': 49, 'THEOREM': 535, 'HARD_NONLINEAR': 7}
[1406] order5big_11247: LINEAR (0.0s)  running={'LINEAR': 815, 'SOLVED_FMB': 49, 'THEOREM': 535, 'HARD_NONLINEAR': 7}
[1407] order5big_11255: LINEAR (0.0s)  running={'LINEAR': 816, 'SOLVED_FMB': 49, 'THEOREM': 535, 'HARD_NONLINEAR': 7}
[1408] order5big_11263: THEOREM (60.4s)  running={'LINEAR': 816, 'SOLVED_FMB': 49, 'THEOREM': 536, 'HARD_NONLINEAR': 7}
[1409] order5big_11271: THEOREM (60.7s)  running={'LINEAR': 816, 'SOLVED_FMB': 49, 'THEOREM': 537, 'HARD_NONLINEAR': 7}
[1410] order5big_11279: LINEAR (0.0s)  running={'LINEAR': 817, 'SOLVED_FMB': 49, 'THEOREM': 537, 'HARD_NONLINEAR': 7}
[1411] order5big_11287: THEOREM (60.5s)  running={'LINEAR': 817, 'SOLVED_FMB': 49, 'THEOREM': 538, 'HARD_NONLINEAR': 7}
[1412] order5big_11295: THEOREM (60.2s)  running={'LINEAR': 817, 'SOLVED_FMB': 49, 'THEOREM': 539, 'HARD_NONLINEAR': 7}
[1413] order5big_11303: THEOREM (60.2s)  running={'LINEAR': 817, 'SOLVED_FMB': 49, 'THEOREM': 540, 'HARD_NONLINEAR': 7}
[1414] order5big_11311: LINEAR (0.0s)  running={'LINEAR': 818, 'SOLVED_FMB': 49, 'THEOREM': 540, 'HARD_NONLINEAR': 7}
[1415] order5big_11319: LINEAR (0.0s)  running={'LINEAR': 819, 'SOLVED_FMB': 49, 'THEOREM': 540, 'HARD_NONLINEAR': 7}
[1416] order5big_11327: THEOREM (60.2s)  running={'LINEAR': 819, 'SOLVED_FMB': 49, 'THEOREM': 541, 'HARD_NONLINEAR': 7}
[1417] order5big_11335: THEOREM (60.2s)  running={'LINEAR': 819, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1418] order5big_11343: LINEAR (0.0s)  running={'LINEAR': 820, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1419] order5big_11351: LINEAR (0.0s)  running={'LINEAR': 821, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1420] order5big_11359: LINEAR (0.0s)  running={'LINEAR': 822, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1421] order5big_11367: LINEAR (0.0s)  running={'LINEAR': 823, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1422] order5big_11375: LINEAR (0.0s)  running={'LINEAR': 824, 'SOLVED_FMB': 49, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1423] order5big_11383: SOLVED_FMB (2.0s)  running={'LINEAR': 824, 'SOLVED_FMB': 50, 'THEOREM': 542, 'HARD_NONLINEAR': 7}
[1424] order5big_11391: THEOREM (60.2s)  running={'LINEAR': 824, 'SOLVED_FMB': 50, 'THEOREM': 543, 'HARD_NONLINEAR': 7}
[1425] order5big_11399: LINEAR (0.0s)  running={'LINEAR': 825, 'SOLVED_FMB': 50, 'THEOREM': 543, 'HARD_NONLINEAR': 7}
[1426] order5big_11407: THEOREM (0.3s)  running={'LINEAR': 825, 'SOLVED_FMB': 50, 'THEOREM': 544, 'HARD_NONLINEAR': 7}
[1427] order5big_11415: LINEAR (0.0s)  running={'LINEAR': 826, 'SOLVED_FMB': 50, 'THEOREM': 544, 'HARD_NONLINEAR': 7}
[1428] order5big_11423: LINEAR (0.0s)  running={'LINEAR': 827, 'SOLVED_FMB': 50, 'THEOREM': 544, 'HARD_NONLINEAR': 7}
[1429] order5big_11431: THEOREM (61.2s)  running={'LINEAR': 827, 'SOLVED_FMB': 50, 'THEOREM': 545, 'HARD_NONLINEAR': 7}
[1430] order5big_11439: THEOREM (60.2s)  running={'LINEAR': 827, 'SOLVED_FMB': 50, 'THEOREM': 546, 'HARD_NONLINEAR': 7}
[1431] order5big_11447: LINEAR (0.0s)  running={'LINEAR': 828, 'SOLVED_FMB': 50, 'THEOREM': 546, 'HARD_NONLINEAR': 7}
[1432] order5big_11455: LINEAR (0.0s)  running={'LINEAR': 829, 'SOLVED_FMB': 50, 'THEOREM': 546, 'HARD_NONLINEAR': 7}
[1433] order5big_11463: SOLVED_FMB (13.3s)  running={'LINEAR': 829, 'SOLVED_FMB': 51, 'THEOREM': 546, 'HARD_NONLINEAR': 7}
[1434] order5big_11471: THEOREM (61.3s)  running={'LINEAR': 829, 'SOLVED_FMB': 51, 'THEOREM': 547, 'HARD_NONLINEAR': 7}
[1435] order5big_11479: LINEAR (0.0s)  running={'LINEAR': 830, 'SOLVED_FMB': 51, 'THEOREM': 547, 'HARD_NONLINEAR': 7}
[1436] order5big_11487: LINEAR (0.0s)  running={'LINEAR': 831, 'SOLVED_FMB': 51, 'THEOREM': 547, 'HARD_NONLINEAR': 7}
[1437] order5big_11495: LINEAR (0.0s)  running={'LINEAR': 832, 'SOLVED_FMB': 51, 'THEOREM': 547, 'HARD_NONLINEAR': 7}
[1438] order5big_11503: LINEAR (0.0s)  running={'LINEAR': 833, 'SOLVED_FMB': 51, 'THEOREM': 547, 'HARD_NONLINEAR': 7}
[1439] order5big_11511: THEOREM (72.8s)  running={'LINEAR': 833, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1440] order5big_11519: LINEAR (0.0s)  running={'LINEAR': 834, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1441] order5big_11527: LINEAR (0.0s)  running={'LINEAR': 835, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1442] order5big_11535: LINEAR (0.0s)  running={'LINEAR': 836, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1443] order5big_11543: LINEAR (0.0s)  running={'LINEAR': 837, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1444] order5big_11551: LINEAR (0.0s)  running={'LINEAR': 838, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1445] order5big_11559: LINEAR (0.0s)  running={'LINEAR': 839, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1446] order5big_11567: LINEAR (0.0s)  running={'LINEAR': 840, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1447] order5big_11575: LINEAR (0.0s)  running={'LINEAR': 841, 'SOLVED_FMB': 51, 'THEOREM': 548, 'HARD_NONLINEAR': 7}
[1448] order5big_11583: THEOREM (79.4s)  running={'LINEAR': 841, 'SOLVED_FMB': 51, 'THEOREM': 549, 'HARD_NONLINEAR': 7}
